id,intent_hash,cardano_tx_hash,router_id,client_id,customer_id,destination_index,destination_chain_name,destination_contract_address,symbol,price,timestamp,status,error_code,error_message,retry_count,max_retries,fee_paid_lovelace,confirmed_at_depth,submitted_at_ms,confirmed_at_ms,failed_at_ms,created_at_ms
61,0x10729e5a5e7dd7e29f39afe8760e098f607a7f30a6e01e7433779bc45aa2ce26,4a5108bbde9a42c5d3329d209ec9839b153685532d3c4a357a6844bf9d0de1d1,client_test_01_router_default,client-test-01,customer-test-01,0,"","",COIN,"",0,confirmed,,,0,0,,,1781614026556,1781614061519,,1781614026556
62,0x1206861ce1ed2f0d1ff776057b86f18042296e5ae5289968ec2117d6b333c078,4a5108bbde9a42c5d3329d209ec9839b153685532d3c4a357a6844bf9d0de1d1,client_test_01_router_default,client-test-01,customer-test-01,0,"","",SPYM,"",0,confirmed,,,0,0,,,1781614026568,1781614061544,,1781614026568
63,0x8d84da4fc73dfdc1bc41b2690212d1a28be23f6f37fb45012d8fa8b25129b73d,4a5108bbde9a42c5d3329d209ec9839b153685532d3c4a357a6844bf9d0de1d1,client_test_01_router_default,client-test-01,customer-test-01,0,"","",SIVR,"",0,confirmed,,,0,0,,,1781614026578,1781614061562,,1781614026578
64,0x70ce4891daff502bef5bac27af78c12004f9a4629aa173c13fac3b6bd9dc97f6,4a5108bbde9a42c5d3329d209ec9839b153685532d3c4a357a6844bf9d0de1d1,client_test_01_router_default,client-test-01,customer-test-01,0,"","",PPLT,"",0,confirmed,,,0,0,,,1781614026586,1781614061575,,1781614026586
65,0x1206861ce1ed2f0d1ff776057b86f18042296e5ae5289968ec2117d6b333c078,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",SPYM,88650000000000005688,1781613985,failed,NonMonotonicNonce,"Intent for SPYM superseded on chain; not submitted.",0,0,,,,,1781614066648,1781614066648
66,0x70ce4891daff502bef5bac27af78c12004f9a4629aa173c13fac3b6bd9dc97f6,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",PPLT,16329999999999998295,1781613987,failed,NonMonotonicNonce,"Intent for PPLT superseded on chain; not submitted.",0,0,,,,,1781614066655,1781614066655
67,0x8d84da4fc73dfdc1bc41b2690212d1a28be23f6f37fb45012d8fa8b25129b73d,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",SIVR,66480000000000003980,1781613986,failed,NonMonotonicNonce,"Intent for SIVR superseded on chain; not submitted.",0,0,,,,,1781614066663,1781614066663
68,0x10729e5a5e7dd7e29f39afe8760e098f607a7f30a6e01e7433779bc45aa2ce26,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",COIN,169000000000000000000,1781613983,failed,NonMonotonicNonce,"Intent for COIN superseded on chain; not submitted.",0,0,,,,,1781614066670,1781614066670
69,0x3c3d941524114fc5f9ff987c66f3f232da767b251032330432706f31da3eecae,e043d4b30d474971699ae7195b2b55f7d33afe227b3f0ec8637b8701014e0eac,client_test_01_router_default,client-test-01,customer-test-01,0,"","",IAU,"",0,confirmed,,,0,0,,,1781614105235,1781614197752,,1781614105235
70,0x77382e2c3c1957cf15b5e7280ad5bc7ef59db88182482bd119da5871fd695dbe,f59b70ce24828ee30d4bf4b72a628fb7261287ece9562c44199b0718cf46b248,client_test_01_router_default,client-test-01,customer-test-01,0,"","",AMZN,"",0,confirmed,,,0,0,,,1781614208497,1781614237572,,1781614208497
71,0x58fd77fb86339dfc2713ea007f5ca4e8dd07b32a748b383912d99eb9e2a31aa3,f59b70ce24828ee30d4bf4b72a628fb7261287ece9562c44199b0718cf46b248,client_test_01_router_default,client-test-01,customer-test-01,0,"","",MSTR,"",0,confirmed,,,0,0,,,1781614208509,1781614237580,,1781614208509
72,0x3c3d941524114fc5f9ff987c66f3f232da767b251032330432706f31da3eecae,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",IAU,81629999999999995456,1781614065,failed,NonMonotonicNonce,"Intent for IAU superseded on chain; not submitted.",0,0,,,,,1781614237568,1781614237568
73,0x74f2f586410ff5509314473700c2d15df262d2489fecf9359fbb09db9ccfb444,a0de984aad7883b8d122c596f7d7c1cf7ba61ba27cf94467a25edbbe382de93a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,"",0,confirmed,,,0,0,,,1781614249909,1781614276604,,1781614249909
74,0x1b2c38903998fde90bf66f0c0c792ae37a78031e56a5ea230fae8b85d187e6f6,a0de984aad7883b8d122c596f7d7c1cf7ba61ba27cf94467a25edbbe382de93a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",TSLA,"",0,confirmed,,,0,0,,,1781614249920,1781614276618,,1781614249920
75,0xb132f791c3b96d0f99c009003a7b691098a4f3b4a8450cb5753721113ec00563,a0de984aad7883b8d122c596f7d7c1cf7ba61ba27cf94467a25edbbe382de93a,client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,"",0,confirmed,,,0,0,,,1781614249924,1781614276630,,1781614249924
76,0x58fd77fb86339dfc2713ea007f5ca4e8dd07b32a748b383912d99eb9e2a31aa3,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",MSTR,130500000000000000000,1781614154,failed,NonMonotonicNonce,"Intent for MSTR superseded on chain; not submitted.",0,0,,,,,1781614276645,1781614276645
77,0x77382e2c3c1957cf15b5e7280ad5bc7ef59db88182482bd119da5871fd695dbe,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",AMZN,246939999999999997728,1781614112,failed,NonMonotonicNonce,"Intent for AMZN superseded on chain; not submitted.",0,0,,,,,1781614276654,1781614276654
78,0x74f2f586410ff5509314473700c2d15df262d2489fecf9359fbb09db9ccfb444,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",CRCL,84000000000000000000,1781613940,failed,NonMonotonicNonce,"Intent for CRCL superseded on chain; not submitted.",0,0,,,,,1781614281078,1781614281078
79,0x1b2c38903998fde90bf66f0c0c792ae37a78031e56a5ea230fae8b85d187e6f6,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",TSLA,406000000000000000000,1781614193,failed,NonMonotonicNonce,"Intent for TSLA superseded on chain; not submitted.",0,0,,,,,1781614281085,1781614281085
80,0xb132f791c3b96d0f99c009003a7b691098a4f3b4a8450cb5753721113ec00563,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",NVDA,210909999999999996592,1781613938,failed,NonMonotonicNonce,"Intent for NVDA superseded on chain; not submitted.",0,0,,,,,1781614281091,1781614281091
81,0x57b13e628cd74ca262c0594d23eef543369e9e389bb1071872e1c0bc6749e3d3,4c80f188b4165c17781113086315c02764c4c6a06bfa09f9686db2a96ea91a45,client_test_01_router_default,client-test-01,customer-test-01,0,"","",COIN,"",0,confirmed,,,0,0,,,1781614482012,1781614588843,,1781614482012
82,0x57b13e628cd74ca262c0594d23eef543369e9e389bb1071872e1c0bc6749e3d3,"",client_test_01_router_default,client-test-01,customer-test-01,0,"","",COIN,169289999999999992048,1781614418,failed,NonMonotonicNonce,"Oracle intent timestamp must be greater than the current on-chain timestamp; intent superseded, not submitted.",0,0,,,,,1781614593556,1781614593556
83,0xf203fe52797262bd2b13b121518da9102482a9535fad5be3c55e5d162058959d,97a013c58b7bffaaf6c887db6b86d46c849ba0408c7de980942b66d9ecafa3f7,client_test_01_router_default,client-test-01,customer-test-01,0,"","",PPLT,"",0,confirmed,,,0,0,,,1781614636769,1781614690641,,1781614636769
